CODIGO,clust
764000001000000030404000000000,4
764000001000000030405000000000,4
764000001000000030406000000000,4
764000001000000030407000000000,4
764000001000000030408000000000,4
764000001000000030409000000000,4
764000001000000030410000000000,4
764000001000000030411000000000,4
764000001000000030412000000000,4
764000001000000030413000000000,4
764000001000000030414000000000,4
764000001000000030415000000000,1
764000001000000030417000000000,4
764000001000000030418000000000,4
764000001000000030419000000000,4
764000001000000030422000000000,2
764000001000000030423000000000,4
764000001000000030424000000000,4
764000001000000030426000000000,2
764000001000000030427000000000,2
764000001000000030430000000000,2
764000001000000030436000000000,3
764000001000000030437000000000,2
764000001000000030438000000000,2
764000001000000030439000000000,2
764000001000000030446000000000,1
764000001000000030447000000000,3
764000001000000030448000000000,3
764000001000000030449000000000,4
764000001000000030450000000000,2
764000001000000030451000000000,1
764000001000000030452000000000,2
764000001000000030453000000000,4
764000001000000030455000000000,2
764000001000000030456000000000,4
764000001000000030459000000000,2
764000001000000030460000000000,4
764000001000000030462000000000,1
764000001000000030463000000000,4
764000001000000030466000000000,2
764000001000000030467000000000,2
764000001000000030468000000000,2
764000001000000030469000000000,4
764000001000000030470000000000,2
764000001000000030471000000000,2
764000001000000030472000000000,2
764000001000000030473000000000,3
764000001000000030474000000000,3
764000001000000030476000000000,4
764000001000000030477000000000,4
764000001000000030478000000000,2
764000001000000030479000000000,2
764000001000000030482000000000,2
764000001000000030484000000000,2
764000001000000030485000000000,2
764000001000000030486000000000,2
764000001000000030487000000000,2
764000001000000030488000000000,2
764000001000000030489000000000,1
764000001000000030491000000000,1
764000001000000030492000000000,1
764000001000000030494000000000,1
764000001000000030495000000000,1
764000001000000030496000000000,1
764000001000000030497000000000,1
764000001000000030498000000000,2
764000001000000030499000000000,2
764000001000000030500000000000,4
764000001000000030502000000000,2
764000001000000030503000000000,2
764000001000000030504000000000,2
764000001000000030505000000000,4
764000001000000030506000000000,2
764000001000000030507000000000,3
764000001000000030509000000000,2
764000001000000030512000000000,2
764000001000000030513000000000,2
764000001000000030514000000000,2
764000001000000030515000000000,2
764000001000000030516000000000,2
764000001000000030518000000000,2
764000001000000030519000000000,3
764000001000000030520000000000,4
764000001000000030521000000000,1
764000001000000030523000000000,4
764000001000000030524000000000,4
764000001000000030525000000000,4
764000001000000030526000000000,2
764000001000000030527000000000,2
764000001000000030528000000000,2
764000001000000030529000000000,2
764000001000000030530000000000,4
764000001000000030531000000000,2
764000001000000030532000000000,2
764000001000000030533000000000,2
764000001000000030539000000000,2
764000001000000030540000000000,2
764000001000000030541000000000,2
764000001000000030542000000000,2
764000001000000030543000000000,2
764000001000000030544000000000,2
764000001000000030546000000000,4
764000001000000030547000000000,4
764000001000000030548000000000,4
764000001000000030549000000000,4
764000001000000030550000000000,4
764000001000000030551000000000,4
764000001000000030552000000000,2
764000001000000030554000000000,2
764000001000000030555000000000,2
764000001000000030556000000000,2
764000001000000030557000000000,2
764000001000000030558000000000,2
764000001000000030559000000000,3
764000001000000030560000000000,2
764000001000000030562000000000,4
764000001000000030563000000000,2
764000001000000030564000000000,3
764000001000000030565000000000,1
764000001000000030567000000000,2
764000001000000030568000000000,2
764000001000000030571000000000,2
764000001000000030572000000000,2
764000001000000030573000000000,2
764000001000000030574000000000,2
764000001000000030575000000000,2
764000001000000030576000000000,2
764000001000000030577000000000,2
764000001000000030578000000000,2
764000001000000030579000000000,2
764000001000000030580000000000,2
764000001000000030581000000000,2
764000001000000030582000000000,2
764000001000000030583000000000,2
764000001000000030584000000000,2
764000001000000030585000000000,2
764000001000000030586000000000,2
764000001000000030587000000000,2
764000001000000030588000000000,2
764000001000000030589000000000,2
764000001000000030590000000000,2
764000001000000030591000000000,2
764000001000000030592000000000,2
764000001000000030593000000000,2
764000001000000030595000000000,4
764000001000000030596000000000,2
764000001000000030597000000000,4
764000001000000030598000000000,2
764000001000000030599000000000,2
764000001000000030601000000000,2
764000001000000030603000000000,4
764000001000000030604000000000,2
764000001000000030605000000000,2
764000001000000030606000000000,2
764000001000000030607000000000,2
764000001000000030611000000000,2
764000001000000030612000000000,2
764000001000000030613000000000,2
764000001000000030614000000000,2
764000001000000030615000000000,2
764000001000000030616000000000,2
764000001000000030617000000000,2
764000001000000030618000000000,2
764000001000000030619000000000,2
764000001000000030620000000000,2
764000001000000030622000000000,1
764000001000000030624000000000,2
764000001000000030625000000000,2
764000001000000030626000000000,2
764000001000000030627000000000,2
764000001000000030629000000000,4
764000001000000030631000000000,4
764000001000000030632000000000,4
764000001000000030633000000000,2
764000001000000030634000000000,2
764000001000000030635000000000,2
764000001000000030636000000000,1
764000001000000030637000000000,2
764000001000000030639000000000,2
764000001000000030640000000000,2
764000001000000030641000000000,1
764000001000000030642000000000,2
764000001000000030643000000000,2
764000001000000030644000000000,4
764000001000000030646000000000,4
764000001000000030647000000000,2
764000001000000030648000000000,2
764000001000000030649000000000,2
764000001000000030651000000000,4
764000001000000030653000000000,2
764000001000000030654000000000,2
764000001000000030655000000000,2
764000001000000030656000000000,4
764000001000000030658000000000,4
764000001000000030662000000000,2
764000001000000030663000000000,2
764000001000000030664000000000,4
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,2
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030665000000000,4
764000001000000030667000000000,4
764000001000000030668000000000,2
764000001000000030669000000000,4
764000001000000030670000000000,2
764000001000000030673000000000,2
764000001000000030675000000000,2
764000001000000030677000000000,2
764000001000000030678000000000,2
764000001000000030679000000000,2
764000001000000030681000000000,2
764000001000000030682000000000,2
764000001000000030683000000000,2
764000001000000030684000000000,1
764000001000000030685000000000,1
764000001000000030686000000000,1
764000001000000030688000000000,2
764000001000000030689000000000,2
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,4
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030690000000000,2
764000001000000030691000000000,2
764000001000000030693000000000,2
764000001000000030694000000000,2
764000001000000030695000000000,2
764000001000000030696000000000,2
764000001000000030698000000000,2
764000001000000030700000000000,2
764000001000000030701000000000,2
764000001000000030702000000000,2
764000001000000030703000000000,2
764000001000000030706000000000,2
764000001000000030853000000000,2
764000001000000030854000000000,2
764000001000000030855000000000,2
764000001000000030857000000000,2
764000001000000030858000000000,2
764000001000000030859000000000,2
764000001000000030860000000000,2
764000001000000030861000000000,2
764000001000000030862000000000,2
764000001000000030863000000000,2
764000001000000030864000000000,4
764000001000000030865000000000,2
764000001000000030866000000000,2
764000001000000030868000000000,2
764000001000000030869000000000,2
764000001000000030870000000000,1
764000001000000030871000000000,2
764000001000000030873000000000,2
764000001000000030874000000000,2
764000001000000030875000000000,2
764000001000000030879000000000,1
764000001000000030880000000000,2
764000001000000030881000000000,2
764000001000000030882000000000,2
764000001000000030884000000000,2
764000001000000030886000000000,2
764000001000000030887000000000,4
764000001000000030890000000000,2
764000001000000030891000000000,2
764000001000000030892000000000,2
764000001000000030893000000000,2
764000001000000030894000000000,2
764000001000000030895000000000,2
764000001000000030896000000000,2
764000001000000030897000000000,2
764000001000000030898000000000,2
764000001000000030899000000000,2
764000001000000030900000000000,2
764000001000000030901000000000,2
764000001000000030901900000000,2
764000001000000030902000000000,2
764000001000000030903000000000,2
764000001000000030904000000000,2
764000001000000030905000000000,2
764000001000000030907000000000,2
764000001000000030908000000000,2
764000001000000030909000000000,2
764000001000000030910000000000,2
764000001000000030911000000000,2
764000001000000030912000000000,2
764000001000000030913000000000,2
764000001000000030914000000000,2
764000001000000030915000000000,2
764000001000000030916000000000,2
764000001000000030917000000000,2
764000001000000030918000000000,2
764000001000000030919000000000,2
764000001000000030920000000000,2
764000001000000030921000000000,2
764000001000000030922000000000,2
764000001000000030923000000000,2
764000001000000030924000000000,2
764000001000000030925000000000,2
764000001000000030926000000000,2
764000001000000030927000000000,2
764000001000000030928000000000,2
764000001000000030929000000000,2
764000001000000030930000000000,2
764000001000000030931000000000,2
764000001000000030932000000000,2
764000001000000030933000000000,2
764000001000000030934000000000,2
764000001000000030935000000000,2
764000001000000030936000000000,2
764000001000000030937000000000,2
764000001000000030938000000000,2
764000001000000030939000000000,2
764000001000000030940000000000,2
764000001000000030941000000000,2
764000001000000030942000000000,2
764000001000000030943000000000,2
764000001000000030944000000000,2
764000001000000030945000000000,2
764000001000000030946000000000,2
764000001000000030947000000000,2
764000001000000030948000000000,2
764000001000000030949000000000,2
764000001000000030950000000000,2
764000001000000030951000000000,2
764000001000000030952000000000,2
764000001000000030953000000000,2
764000001000000030954000000000,2
764000001000000030956000000000,2
764000001000000030957000000000,2
764000001000000030958000000000,2
764000001000000030959000000000,2
764000001000000030960000000000,2
764000001000000030961000000000,2
764000001000000030962000000000,2
764000001000000030963000000000,2
764000001000000030964000000000,2
764000001000000030965000000000,2
764000001000000030966000000000,2
764000001000000030967000000000,2
764000001000000030968000000000,2
764000001000000030969000000000,2
764000001000000030970000000000,2
764000001000000030971000000000,2
764000001000000030972000000000,2
764000001000000030973000000000,2
764000001000000030974000000000,2
764000001000000030975000000000,2
764000001000000030976000000000,2
764000001000000030977000000000,2
764000001000000030978000000000,2
764000001000000030979000000000,2
764000001000000030980000000000,2
764000001000000030981000000000,2
764000001000000030982000000000,2
764000001000000030983000000000,2
764000001000000030984000000000,2
764000001000000030988000000000,2
764000001000000030990000000000,2
764000001000000030991000000000,2
764000001000000030992000000000,3
764000001000000030994000000000,2
764000001000000030995000000000,2
764000001000000030996000000000,2
764000001000000030997000000000,2
764000001000000030998000000000,2
764000001000000030999000000000,2
764000001000000031000000000000,2
764000001000000031002000000000,2
764000001000000031003000000000,2
764000001000000031004000000000,2
764000001000000031007000000000,4
764000001000000031009000000000,2
764000001000000031010000000000,2
764000001000000031011000000000,2
764000001000000031012000000000,2
764000001000000031013000000000,2
764000001000000031014000000000,2
764000001000000031015000000000,2
764000001000000031016000000000,1
764000001000000031017000000000,1
764000001000000031018000000000,2
764000001000000031019000000000,2
764000001000000031020000000000,2
764000001000000031022000000000,2
764000001000000031024000000000,1
764000001000000031025000000000,1
764000001000000031026000000000,2
764000001000000031028000000000,2
764000001000000031030000000000,2
764000001000000031031000000000,2
764000001000000031033000000000,2
764000001000000031034000000000,2
764000001000000031035000000000,2
764000001000000031036000000000,2
764000001000000031037000000000,2
764000001000000031038000000000,2
764000001000000031039000000000,4
764000001000000031042000000000,2
764000001000000031043000000000,2
764000001000000031044000000000,2
764000001000000031045000000000,2
764000001000000031046000000000,2
764000001000000031047000000000,2
764000001000000031048000000000,2
764000001000000031049000000000,2
764000001000000031050000000000,2
764000001000000031051000000000,2
764000001000000031052000000000,2
764000001000000031055000000000,1
764000001000000031056000000000,1
764000001000000031057000000000,1
764000001000000031058000000000,1
764000001000000031059000000000,2
764000001000000031060000000000,2
764000001000000031061000000000,2
764000001000000031062000000000,1
764000001000000031064000000000,2
764000001000000031065000000000,2
764000001000000031067000000000,2
764000001000000031068000000000,2
764000001000000031069000000000,2
764000001000000031070000000000,2
764000001000000031074000000000,3
764000001000000031075000000000,3
764000001000000031077000000000,4
764000001000000031078000000000,4
764000001000000031079000000000,4
764000001000000031080000000000,3
764000001000000031081000000000,3
764000001000000031082000000000,2
764000001000000031083000000000,2
764000001000000031084000000000,2
764000001000000031085000000000,2
764000001000000031086000000000,2
764000001000000031092000000000,2
764000001000000031093000000000,2
764000001000000031094000000000,2
764000001000000031095000000000,2
764000001000000031096000000000,2
764000001000000031097000000000,2
764000001000000031098000000000,2
764000001000000031099000000000,2
764000001000000031100000000000,2
764000001000000031101000000000,2
764000001000000031102000000000,2
764000001000000031103000000000,2
764000001000000031106000000000,2
764000001000000031107000000000,2
764000001000000031108000000000,4
764000001000000031111000000000,2
764000001000000031112000000000,2
764000001000000031113000000000,4
764000001000000031114000000000,4
764000001000000031115000000000,4
764000001000000031116000000000,4
764000001000000031119000000000,2
764000001000000031120000000000,2
764000001000000031121000000000,2
764000001000000031122000000000,2
764000001000000031123000000000,1
764000001000000031124000000000,1
764000001000000031125000000000,3
764000001000000031126000000000,3
764000001000000031127000000000,2
764000001000000031128000000000,4
764000001000000031129000000000,4
764000001000000031132000000000,3
764000001000000031133000000000,3
764000001000000031134000000000,3
764000001000000031135000000000,2
764000001000000031136000000000,2
764000001000000031137000000000,2
764000001000000031138000000000,2
764000001000000031140000000000,2
764000001000000031141000000000,2
764000001000000031143000000000,2
764000001000000031144000000000,2
764000001000000031145000000000,2
764000001000000031146000000000,2
764000001000000031147000000000,2
764000001000000031148000000000,2
764000001000000031149000000000,2
764000001000000031150000000000,2
764000001000000031151000000000,2
764000001000000031152000000000,2
764000001000000031153000000000,2
764000001000000031154000000000,2
764000001000000031155000000000,2
764000001000000031156000000000,2
764000001000000031157000000000,2
764000001000000031158000000000,2
764000001000000031159000000000,2
764000001000000031160000000000,2
764000001000000031161000000000,2
764000001000000031162000000000,2
764000001000000031163000000000,2
764000001000000031164000000000,2
764000001000000031165000000000,2
764000001000000031166000000000,2
764000001000000031167000000000,2
764000001000000031168000000000,2
764000001000000031169000000000,2
764000001000000031170000000000,2
764000001000000031171000000000,2
764000001000000031172000000000,2
764000001000000031173000000000,2
764000001000000031174000000000,2
764000001000000031175000000000,2
764000001000000031176000000000,2
764000001000000031177000000000,2
764000001000000031178000000000,2
764000001000000031179000000000,2
764000001000000031180000000000,2
764000001000000031181000000000,2
764000001000000031184000000000,2
764000001000000031185000000000,2
764000001000000031186000000000,2
764000001000000031189000000000,2
764000001000000031190000000000,2
764000001000000031191000000000,2
764000001000000031192000000000,2
764000001000000031194000000000,2
764000001000000031195000000000,2
764000001000000031196000000000,2
764000001000000031197000000000,2
764000001000000031198000000000,2
764000001000000031199000000000,2
764000001000000031203000000000,2
764000001000000031204000000000,2
764000001000000031205000000000,2
764000001000000031206000000000,2
764000001000000031207000000000,2
764000001000000031208000000000,2
764000001000000031209000000000,2
764000001000000031210000000000,2
764000001000000031211000000000,2
764000001000000031212000000000,2
764000001000000031213000000000,2
764000001000000031214000000000,2
764000001000000031215000000000,2
764000001000000031216000000000,2
764000001000000031217000000000,2
764000001000000031218000000000,2
764000001000000031219000000000,2
764000001000000031220000000000,2
764000001000000031221000000000,2
764000001000000031222000000000,2
764000001000000031223000000000,2
764000001000000031224000000000,2
764000001000000031225000000000,2
764000001000000031226000000000,2
764000001000000031227000000000,2
764000001000000031228000000000,2
764000001000000031229000000000,2
764000001000000031230000000000,2
764000001000000031231000000000,2
764000001000000031232000000000,2
764000001000000031233000000000,2
764000001000000031234000000000,2
764000001000000031235000000000,2
764000001000000031236000000000,2
764000001000000031237000000000,2
764000001000000031238000000000,2
764000001000000031239000000000,2
764000001000000031240000000000,2
764000001000000031241000000000,2
764000001000000031242000000000,2
764000001000000031243000000000,2
764000001000000031244000000000,2
764000001000000031245000000000,2
764000001000000031246000000000,2
764000001000000031247000000000,2
764000001000000031248000000000,2
764000001000000031249000000000,2
